start,k,objective,iteration,variant,index,shift_rms,state_rms,agreement_rms,write_rms,local_gap_rms,agreement_ratio,write_ratio,local_gap_ratio,conditional_drift_rms,guided_drift_rms,u_resnet_p,u_resnet_top1,u_resnet_prediction,u_convnext_p,u_convnext_top1,u_convnext_prediction,c_resnet_p,c_resnet_top1,c_resnet_prediction,c_convnext_p,c_convnext_top1,c_convnext_prediction,g_resnet_p,g_resnet_top1,g_resnet_prediction,g_convnext_p,g_convnext_top1,g_convnext_prediction,initial_agreement_rms,initial_local_gap_rms,initial_state_rms,conditional_drift_over_initial_gap,guided_drift_over_initial_gap,shift_over_initial_state_rms,reference_radius_rms,shift_over_reference_radius,coarse_relative_mse,coarse_objective_rms_ratio,fine_objective_rms_ratio,u_resnet_p_before,u_resnet_top1_before,u_convnext_p_before,u_convnext_top1_before,c_resnet_p_before,c_resnet_top1_before,c_convnext_p_before,c_convnext_top1_before,g_resnet_p_before,g_resnet_top1_before,g_convnext_p_before,g_convnext_top1_before,delta_u_resnet_p,delta_u_resnet_top1,delta_u_convnext_p,delta_u_convnext_top1,delta_c_resnet_p,delta_c_resnet_top1,delta_c_convnext_p,delta_c_convnext_top1,delta_g_resnet_p,delta_g_resnet_top1,delta_g_convnext_p,delta_g_convnext_top1
0,8,agreement,64,optimized,0,0.14725260436534882,0.8733680844306946,0.02007211558520794,0.3274848163127899,0.040102437138557434,0.10507645457983017,1.7143654823303223,0.5012059807777405,0.3249691426753998,0.33583733439445496,0.06666917353868484,0.0,209.0,0.9372866749763489,1.0,272.0,0.10656627267599106,0.0,209.0,0.935982882976532,1.0,272.0,0.12073637545108795,0.0,209.0,0.9237578511238098,1.0,272.0,0.19102391600608826,0.08001188933849335,0.889922022819519,1.7011961092088723,1.7580905125186066,0.16546686180302836,0.006250928854569793,23.556915746641174,0.011786025948822498,0.10856346507376456,0.10507645457983017,0.00022586341947317123,0.0,0.001329111517407,0.0,0.5565075874328613,1.0,0.6151199340820312,1.0,0.9547959566116333,1.0,0.6913779973983765,1.0,0.06644331011921167,0.0,0.9359575634589419,1.0,-0.44994131475687027,-1.0,0.32086294889450073,0.0,-0.8340595811605453,-1.0,0.23237985372543335,0.0
0,8,agreement,64,optimized,1,0.15898175537586212,0.8847091197967529,0.02389804646372795,0.5607538223266602,0.04162423312664032,0.07987027615308762,1.8741098642349243,0.3785571753978729,0.5600719451904297,0.703752338886261,0.00010218373790849,0.0,209.0,0.0003639711649157107,0.0,885.0,0.00011996406828984618,0.0,209.0,0.00044306754716672003,0.0,885.0,0.00017181877046823502,0.0,209.0,0.0005054898792877793,0.0,788.0,0.2992107570171356,0.10995494574308395,0.8802638053894043,1.8718309153515984,2.3520288705594816,0.18060694351227244,0.008590230136178434,18.507275457766596,0.0070922416634857655,0.08421544789102392,0.07987027615308762,0.001085132360458374,0.0,0.0002597496204543859,0.0,0.026495344936847687,0.0,0.09515859186649323,0.0,0.9506036043167114,1.0,0.781722366809845,1.0,-0.000982948622549884,0.0,0.00010422154446132481,0.0,-0.02637538086855784,0.0,-0.0947155243193265,0.0,-0.9504317855462432,-1.0,-0.7812168769305572,-1.0
0,8,agreement,64,cfg_equal,0,0.14725260436534882,0.8893962502479553,0.1712370067834854,0.5803245306015015,0.09498738497495651,0.8964166045188904,3.0379679203033447,1.1871658563613892,0.4996999502182007,0.41567274928092957,0.0025738307740539312,0.0,331.0,0.04999521002173424,0.0,331.0,0.26102757453918457,0.0,331.0,0.43212899565696716,1.0,272.0,0.8393261432647705,1.0,272.0,0.5900383591651917,1.0,272.0,0.19102391600608826,0.08001188933849335,0.889922022819519,2.615902556422696,2.1760246463991524,0.16546686180302836,0.006250928854569793,23.556915746641174,,,0.8964166045188904,0.00022586341947317123,0.0,0.001329111517407,0.0,0.5565075874328613,1.0,0.6151199340820312,1.0,0.9547959566116333,1.0,0.6913779973983765,1.0,0.00234796735458076,0.0,0.04866609850432724,0.0,-0.29548001289367676,-1.0,-0.1829909384250641,0.0,-0.11546981334686279,0.0,-0.10133963823318481,0.0
0,8,agreement,64,cfg_equal,1,0.15898175537586212,0.9084308743476868,0.4478496313095093,1.0085179805755615,0.172093003988266,1.4967697858810425,3.370594024658203,1.5651229619979858,0.938401997089386,0.8273404836654663,0.005799862090498209,0.0,473.0,0.014357649721205235,0.0,878.0,0.6499102711677551,1.0,508.0,0.43151405453681946,1.0,508.0,0.9547616839408875,1.0,508.0,0.7092188596725464,1.0,508.0,0.2992107570171356,0.10995494574308395,0.8802638053894043,3.136257554522494,2.7650760016562006,0.18060694351227244,0.008590230136178434,18.507275457766596,,,1.4967697858810425,0.001085132360458374,0.0,0.0002597496204543859,0.0,0.026495344936847687,0.0,0.09515859186649323,0.0,0.9506036043167114,1.0,0.781722366809845,1.0,0.004714729730039835,0.0,0.014097900100750849,0.0,0.6234149262309074,1.0,0.33635546267032623,1.0,0.004158079624176025,0.0,-0.07250350713729858,0.0
0,8,agreement,64,radius_projected,0,0.006250929553061724,0.8887298703193665,0.1592399924993515,0.15692101418972015,0.07700440287590027,0.833612859249115,0.8214731216430664,0.9624119997024536,0.023572757840156555,0.03241932392120361,0.0005459054373204708,0.0,162.0,0.002448749728500843,0.0,331.0,0.5630790591239929,1.0,272.0,0.6049741506576538,1.0,272.0,0.9713800549507141,1.0,272.0,0.6933022737503052,1.0,272.0,0.19102391600608826,0.08001188933849335,0.889922022819519,0.12340212855549067,0.16971342960098437,0.007024131769721858,0.006250928854569793,1.0000001117421022,,,0.833612859249115,0.00022586341947317123,0.0,0.001329111517407,0.0,0.5565075874328613,1.0,0.6151199340820312,1.0,0.9547959566116333,1.0,0.6913779973983765,1.0,0.0003200420178472996,0.0,0.001119638211093843,0.0,0.006571471691131592,0.0,-0.010145783424377441,0.0,0.01658409833908081,0.0,0.001924276351928711,0.0
0,8,agreement,64,radius_projected,1,0.008590229786932468,0.8797706365585327,0.25551438331604004,0.2950606644153595,0.10505039989948273,0.8539612293243408,0.986129879951477,0.9553949236869812,0.0706905871629715,0.10966456681489944,0.0005395380430854857,0.0,51.0,0.0003629890561569482,0.0,996.0,0.031234558671712875,0.0,599.0,0.009377545677125454,0.0,996.0,0.9447095394134521,1.0,508.0,0.7739110589027405,1.0,508.0,0.2992107570171356,0.10995494574308395,0.8802638053894043,0.23625683738009154,0.36651278151947936,0.009758699306206722,0.008590230136178434,0.9999999593438174,,,0.8539612293243408,0.001085132360458374,0.0,0.0002597496204543859,0.0,0.026495344936847687,0.0,0.09515859186649323,0.0,0.9506036043167114,1.0,0.781722366809845,1.0,-0.0005455943173728883,0.0,0.00010323943570256233,0.0,0.004739213734865189,0.0,-0.08578104618936777,0.0,-0.005894064903259277,0.0,-0.007811307907104492,0.0
0,8,agreement,64,radius4_projected,0,0.025003718212246895,0.8854084610939026,0.13067232072353363,0.14675544202327728,0.06857634335756302,0.6840626001358032,0.7682569026947021,0.8570769429206848,0.07930617034435272,0.10484042763710022,0.0004768959479406476,0.0,250.0,0.00812606792896986,0.0,331.0,0.4330081045627594,1.0,272.0,0.6093869805335999,1.0,272.0,0.9722729921340942,1.0,272.0,0.7170083522796631,1.0,272.0,0.19102391600608826,0.08001188933849335,0.889922022819519,0.41516356696312884,0.5488340404128181,0.02809652707888743,0.006250928854569793,4.000000446968409,,,0.6840626001358032,0.00022586341947317123,0.0,0.001329111517407,0.0,0.5565075874328613,1.0,0.6151199340820312,1.0,0.9547959566116333,1.0,0.6913779973983765,1.0,0.00025103252846747637,0.0,0.00679695641156286,0.0,-0.12349948287010193,0.0,-0.0057329535484313965,0.0,0.017477035522460938,0.0,0.02563035488128662,0.0
0,8,agreement,64,radius4_projected,1,0.034360919147729874,0.8787935376167297,0.141182079911232,0.3098840117454529,0.09057384729385376,0.4718482792377472,1.035671353340149,0.8237360119819641,0.24839253723621368,0.31451183557510376,0.00021710785222239792,0.0,51.0,0.0001734235556796193,0.0,996.0,0.00068816909333691,0.0,51.0,0.00024017170653678477,0.0,996.0,0.9711726903915405,1.0,508.0,0.7509585618972778,1.0,508.0,0.2992107570171356,0.10995494574308395,0.8802638053894043,0.8301591149745609,1.051138129893812,0.03903479722482689,0.008590230136178434,3.9999998373752694,,,0.4718482792377472,0.001085132360458374,0.0,0.0002597496204543859,0.0,0.026495344936847687,0.0,0.09515859186649323,0.0,0.9506036043167114,1.0,0.781722366809845,1.0,-0.0008680245082359761,0.0,-8.632606477476656e-05,0.0,-0.025807175843510777,0.0,-0.09491842015995644,0.0,0.0205690860748291,0.0,-0.03076380491256714,0.0
0,8,write,0,optimized,0,0.0,0.889922022819519,0.19102391600608826,0.19102391600608826,0.08001188933849335,1.0,1.0,1.0,0.0,0.0,0.00022586341947317123,0.0,162.0,0.001329111517407,0.0,166.0,0.5565075874328613,1.0,272.0,0.6151199340820312,1.0,272.0,0.9547959566116333,1.0,272.0,0.6913779973983765,1.0,272.0,0.19102391600608826,0.08001188933849335,0.889922022819519,0.0,0.0,0.0,0.006250928854569793,0.0,1.0,1.0,1.0,0.00022586341947317123,0.0,0.001329111517407,0.0,0.5565075874328613,1.0,0.6151199340820312,1.0,0.9547959566116333,1.0,0.6913779973983765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,write,0,optimized,1,0.0,0.8802638053894043,0.2992107570171356,0.2992107570171356,0.10995494574308395,1.0,1.0,1.0,0.0,0.0,0.001085132360458374,0.0,889.0,0.0002597496204543859,0.0,997.0,0.026495344936847687,0.0,996.0,0.09515859186649323,0.0,991.0,0.9506036043167114,1.0,508.0,0.781722366809845,1.0,508.0,0.2992107570171356,0.10995494574308395,0.8802638053894043,0.0,0.0,0.0,0.008590230136178434,0.0,1.0,1.0,1.0,0.001085132360458374,0.0,0.0002597496204543859,0.0,0.026495344936847687,0.0,0.09515859186649323,0.0,0.9506036043167114,1.0,0.781722366809845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,write,1,optimized,0,0.0003373785293661058,0.889902651309967,0.18037629127502441,0.17819270491600037,0.07991543412208557,0.9442602396011353,0.9328293204307556,0.9987944960594177,0.0034643826074898243,0.001994579564779997,0.00044246530160307884,0.0,162.0,0.0028295887168496847,0.0,166.0,0.5729554295539856,1.0,272.0,0.617393434047699,1.0,272.0,0.9568458199501038,1.0,272.0,0.6939443945884705,1.0,272.0,0.19102391600608826,0.08001188933849335,0.889922022819519,0.018135857959164697,0.010441517515097042,0.00037911021495703334,0.006250928854569793,0.05397254347559283,0.8850386142730713,0.9407649091420616,0.9328293204307556,0.00022586341947317123,0.0,0.001329111517407,0.0,0.5565075874328613,1.0,0.6151199340820312,1.0,0.9547959566116333,1.0,0.6913779973983765,1.0,0.0002166018821299076,0.0,0.0015004771994426847,0.0,0.016447842121124268,0.0,0.0022734999656677246,0.0,0.002049863338470459,0.0,0.002566397190093994,0.0
0,8,write,1,optimized,1,6.061598833184689e-05,0.8802685141563416,0.2992081344127655,0.2986675798892975,0.1099780797958374,0.999991238117218,0.9981846213340759,1.0002104043960571,0.0008988021872937679,0.00036565010668709874,0.0010874831350520253,0.0,889.0,0.00026328727835789323,0.0,997.0,0.026785127818584442,0.0,996.0,0.09771162271499634,0.0,991.0,0.9503929018974304,1.0,508.0,0.7821217775344849,1.0,508.0,0.2992107570171356,0.10995494574308395,0.8802638053894043,0.0030039100072939357,0.0012220486667401406,6.886116180254856e-05,0.008590230136178434,0.00705638700837104,0.9959676265716553,0.997981776673129,0.9981846213340759,0.001085132360458374,0.0,0.0002597496204543859,0.0,0.026495344936847687,0.0,0.09515859186649323,0.0,0.9506036043167114,1.0,0.781722366809845,1.0,2.3507745936512947e-06,0.0,3.537657903507352e-06,0.0,0.00028978288173675537,0.0,0.002553030848503113,0.0,-0.00021070241928100586,0.0,0.0003994107246398926,0.0
0,8,write,4,optimized,0,0.013016575947403908,0.888127863407135,0.1299462914466858,0.08673488348722458,0.07456065714359283,0.6802619099617004,0.45405247807502747,0.9318697452545166,0.10513908416032791,0.05940670520067215,0.040373191237449646,0.0,269.0,0.13580036163330078,0.0,269.0,0.8388287425041199,1.0,272.0,0.6583755016326904,1.0,272.0,0.963717520236969,1.0,272.0,0.7308847308158875,1.0,272.0,0.19102391600608826,0.08001188933849335,0.889922022819519,0.5503974913642591,0.310990929527268,0.014626647743994239,0.006250928854569793,2.082342680622262,0.21917018294334412,0.4681561523074797,0.45405247807502747,0.00022586341947317123,0.0,0.001329111517407,0.0,0.5565075874328613,1.0,0.6151199340820312,1.0,0.9547959566116333,1.0,0.6913779973983765,1.0,0.040147327817976475,0.0,0.13447125011589378,0.0,0.28232115507125854,0.0,0.04325556755065918,0.0,0.008921563625335693,0.0,0.039506733417510986,0.0
0,8,write,4,optimized,1,0.009166228584945202,0.8808976411819458,0.2914326786994934,0.23150886595249176,0.11317696422338486,0.9740046858787537,0.7737317681312561,1.0293030738830566,0.09721947461366653,0.05257805809378624,0.0008160634315572679,0.0,599.0,0.00023802979558240622,0.0,996.0,0.06739528477191925,0.0,878.0,0.11606352776288986,0.0,878.0,0.9545835256576538,1.0,508.0,0.7870962619781494,1.0,508.0,0.2992107570171356,0.10995494574308395,0.8802638053894043,0.324919717402068,0.1757224861095991,0.010413047235186861,0.008590230136178434,1.0670527377771761,0.590424656867981,0.7683909531403795,0.7737317681312561,0.001085132360458374,0.0,0.0002597496204543859,0.0,0.026495344936847687,0.0,0.09515859186649323,0.0,0.9506036043167114,1.0,0.781722366809845,1.0,-0.0002690689289011061,0.0,-2.1719824871979654e-05,0.0,0.040899939835071564,0.0,0.020904935896396637,0.0,0.003979921340942383,0.0,0.005373895168304443,0.0
0,8,write,16,optimized,0,0.032156772911548615,0.8888496160507202,0.1151454821228981,0.02701863832771778,0.07559216767549515,0.6027804613113403,0.14144112169742584,0.9447616934776306,0.11375228315591812,0.09224342554807663,0.3984612226486206,1.0,272.0,0.5132227540016174,1.0,272.0,0.9264941811561584,1.0,272.0,0.7077487111091614,1.0,272.0,0.9618154168128967,1.0,272.0,0.775599479675293,1.0,272.0,0.19102391600608826,0.08001188933849335,0.889922022819519,0.595487128178718,0.48288940713128653,0.036134371424663775,0.006250928854569793,5.144319133954011,0.021271098405122757,0.14584614634992163,0.14144112169742584,0.00022586341947317123,0.0,0.001329111517407,0.0,0.5565075874328613,1.0,0.6151199340820312,1.0,0.9547959566116333,1.0,0.6913779973983765,1.0,0.39823535922914743,1.0,0.5118936424842104,1.0,0.3699865937232971,0.0,0.09262877702713013,0.0,0.007019460201263428,0.0,0.0842214822769165,0.0
0,8,write,16,optimized,1,0.03809838369488716,0.8830645084381104,0.2933507263660431,0.0495118722319603,0.1257832795381546,0.9804150462150574,0.16547490656375885,1.1439528465270996,0.28107908368110657,0.23968937993049622,0.005106649827212095,0.0,996.0,0.007690671365708113,0.0,991.0,0.7604144215583801,1.0,508.0,0.4627388119697571,1.0,508.0,0.9585211277008057,1.0,508.0,0.69012451171875,1.0,508.0,0.2992107570171356,0.10995494574308395,0.8802638053894043,0.9394016661807695,0.8010720681301219,0.043280643213580154,0.008590230136178434,4.435083006034123,0.02765093743801117,0.1662857102640247,0.16547490656375885,0.001085132360458374,0.0,0.0002597496204543859,0.0,0.026495344936847687,0.0,0.09515859186649323,0.0,0.9506036043167114,1.0,0.781722366809845,1.0,0.004021517466753721,0.0,0.007430921745253727,0.0,0.7339190766215324,1.0,0.36758022010326385,1.0,0.007917523384094238,0.0,-0.09159785509109497,0.0
0,8,write,32,optimized,0,0.03844787925481796,0.8884243369102478,0.11959896236658096,0.013774160295724869,0.07467347383499146,0.6260941624641418,0.0721069946885109,0.9332796931266785,0.11887529492378235,0.09563439339399338,0.45680466294288635,1.0,272.0,0.6008689999580383,1.0,272.0,0.9349257349967957,1.0,272.0,0.7138148546218872,1.0,272.0,0.9556998610496521,1.0,272.0,0.7706536650657654,1.0,272.0,0.19102391600608826,0.08001188933849335,0.889922022819519,0.6223058212249905,0.5006409427338163,0.04320364961078775,0.006250928854569793,6.150746576920376,0.005052655469626188,0.0710820333813418,0.0721069946885109,0.00022586341947317123,0.0,0.001329111517407,0.0,0.5565075874328613,1.0,0.6151199340820312,1.0,0.9547959566116333,1.0,0.6913779973983765,1.0,0.4565787995234132,1.0,0.5995398884406313,1.0,0.3784181475639343,0.0,0.09869492053985596,0.0,0.0009039044380187988,0.0,0.07927566766738892,0.0
0,8,write,32,optimized,1,0.046960990875959396,0.8825938105583191,0.3134641647338867,0.027509396895766258,0.1291520595550537,1.04763662815094,0.09193986654281616,1.1745907068252563,0.3063417077064514,0.26715075969696045,0.012979870662093163,0.0,996.0,0.020011432468891144,0.0,991.0,0.7891843914985657,1.0,508.0,0.5494675040245056,1.0,508.0,0.964158833026886,1.0,508.0,0.7056724429130554,1.0,508.0,0.2992107570171356,0.10995494574308395,0.8802638053894043,1.0238325344997787,0.8928514548080264,0.053348769526182165,0.008590230136178434,5.4667907764402575,0.006621339824050665,0.08137161559199046,0.09193986654281616,0.001085132360458374,0.0,0.0002597496204543859,0.0,0.026495344936847687,0.0,0.09515859186649323,0.0,0.9506036043167114,1.0,0.781722366809845,1.0,0.011894738301634789,0.0,0.019751682848436758,0.0,0.762689046561718,1.0,0.4543089121580124,1.0,0.01355522871017456,0.0,-0.07604992389678955,0.0
