review_id,severity,global_blur,local_blur,soft_fusion_or_melting,discrete_duplication_or_extra_part,detachment_or_floating_part,topology_or_attachment_error,limb_or_object_misalignment,texture_break,other,none
3_47bc8209ac520647bdbc,0,0,0,0,0,0,0,0,0,0,1
3_8e20955062fb1df822c8,0,0,0,0,0,0,0,0,0,0,1
3_620f574bd9c1809973a5,0,0,0,0,0,0,0,0,0,0,1
3_b7c6a32336226e670f50,0,0,0,0,0,0,0,0,0,0,1
3_afd74d9ba05028297b3b,0,0,0,0,0,0,0,0,0,0,1
3_af475fe713b79fe3b28b,0,0,0,0,0,0,0,0,0,0,1
3_e30bdc19931acfde2ee0,0,0,0,0,0,0,0,0,0,0,1
3_177167d8ea51f3bbb5df,0,0,0,0,0,0,0,0,0,0,1
3_511c2f9bbbabdb9e18f9,0,0,0,0,0,0,0,0,0,0,1
3_3f42415507fc3b6632a5,2,0,0,1,0,0,0,0,1,0,0
3_34082feafdcabdd1635c,1,1,0,0,0,0,0,0,0,0,0
3_802acb4e3938c2898e23,0,0,0,0,0,0,0,0,0,0,1
3_ba8972ae89b9e917809a,0,0,0,0,0,0,0,0,0,0,1
3_c31257539b7998bf4054,0,0,0,0,0,0,0,0,0,0,1
3_2d3343d0621943e1a087,0,0,0,0,0,0,0,0,0,0,1
3_0fa158fb4441e3ea2f4f,0,0,0,0,0,0,0,0,0,0,1
3_496312b3e458142dd8ad,0,0,0,0,0,0,0,0,0,0,1
3_d02bcf9c79a82665705f,0,0,0,0,0,0,0,0,0,0,1
3_be17eedaad63595e7e2e,0,0,0,0,0,0,0,0,0,0,1
3_c92fc3dec2949e3851e5,0,0,0,0,0,0,0,0,0,0,1
3_6530fb3dcc36c5befca8,0,0,0,0,0,0,0,0,0,0,1
3_dbaf66e39aa681694c41,0,0,0,0,0,0,0,0,0,0,1
3_b0d78333eeea78ae2506,0,0,0,0,0,0,0,0,0,0,1
3_f92961e716962d305bab,0,0,0,0,0,0,0,0,0,0,1
3_f69a8f2395ba68741dc6,0,0,0,0,0,0,0,0,0,0,1
3_6d7f744b6d38284a4ced,2,1,0,0,0,0,0,0,1,0,0
3_4c53713d6d9890a7a2d5,0,0,0,0,0,0,0,0,0,0,1
3_457c6ac826079e54702f,0,0,0,0,0,0,0,0,0,0,1
3_859516fe34d8716e9088,0,0,0,0,0,0,0,0,0,0,1
3_f033e58f7b0ed8ba9c43,0,0,0,0,0,0,0,0,0,0,1
3_5d8fe81d85436bee3cc3,0,0,0,0,0,0,0,0,0,0,1
3_f2b5ee4d6178dc3091ab,0,0,0,0,0,0,0,0,0,0,1
3_9f8e04424ffe173f00e7,0,0,0,0,0,0,0,0,0,0,1
3_1ed5ce92f4e42c779b82,0,0,0,0,0,0,0,0,0,0,1
3_3c6438283046199c9f07,0,0,0,0,0,0,0,0,0,0,1
3_5be2c5f7bc9bac53773d,0,0,0,0,0,0,0,0,0,0,1
3_5f3b6dd13e9d6acf5c2b,0,0,0,0,0,0,0,0,0,0,1
3_2ba9f481d0c494b3a245,0,0,0,0,0,0,0,0,0,0,1
3_b3d34158c7dc91986e69,0,0,0,0,0,0,0,0,0,0,1
3_6499c4157340a0334577,0,0,0,0,0,0,0,0,0,0,1
3_8906c2a444a458a42cbd,0,0,0,0,0,0,0,0,0,0,1
3_121dca16a1496c7621c4,0,0,0,0,0,0,0,0,0,0,1
3_6d43841a27f44ad20d10,0,0,0,0,0,0,0,0,0,0,1
3_d2c933a766f0cf74903a,0,0,0,0,0,0,0,0,0,0,1
3_fee5857af11b2acd2f1d,0,0,0,0,0,0,0,0,0,0,1
3_9ec95a58f5c93d36bf4d,0,0,0,0,0,0,0,0,0,0,1
3_a97a2514b045f306ac83,0,0,0,0,0,0,0,0,0,0,1
3_53329ce1d4e11f5847fe,1,1,0,0,0,0,0,0,0,0,0
3_f8f03a405b75b519d006,0,0,0,0,0,0,0,0,0,0,1
3_3cf4ea91d31e33c4abcf,0,0,0,0,0,0,0,0,0,0,1
3_017d24c7d2bf53337bd5,0,0,0,0,0,0,0,0,0,0,1
3_ca4f2e4cd770e8c44009,0,0,0,0,0,0,0,0,0,0,1
3_db84bd73371d23c00f75,0,0,0,0,0,0,0,0,0,0,1
3_ace0a6c46aa7780fccdd,0,0,0,0,0,0,0,0,0,0,1
3_a21537826f5bc6af7c55,0,0,0,0,0,0,0,0,0,0,1
3_4714607dbc7e419c64b6,0,0,0,0,0,0,0,0,0,0,1
3_a7f58e3757598a7f2c64,2,1,0,0,0,0,0,0,0,0,0
3_ebd932f1c1ba8bff4524,0,0,0,0,0,0,0,0,0,0,1
3_ce0f23fc54bc3c04143e,2,1,0,0,0,0,0,0,0,0,0
3_12654187f426445cd08f,0,0,0,0,0,0,0,0,0,0,1
3_89e06aef3c8ab70eb0c2,0,0,0,0,0,0,0,0,0,0,1
3_25b9e122ab8c90ccb79f,0,0,0,0,0,0,0,0,0,0,1
3_44af16b473f148290c1d,0,0,0,0,0,0,0,0,0,0,1
3_1a9cd880a5310dce019f,0,0,0,0,0,0,0,0,0,0,1
3_825d40dc78fef1cc233f,0,0,0,0,0,0,0,0,0,0,1
3_b043039daddeeddd6726,0,0,0,0,0,0,0,0,0,0,1
3_0d30df0139baddf18d63,0,0,0,0,0,0,0,0,0,0,1
3_7b2f20256f8ba70df0c6,0,0,0,0,0,0,0,0,0,0,1
3_2b4932242863a0958879,0,0,0,0,0,0,0,0,0,0,1
3_c37f6e55345260aee42d,0,0,0,0,0,0,0,0,0,0,1
3_849be4cc643c499d1d38,0,0,0,0,0,0,0,0,0,0,1
3_a85e7d51321bd89a0eff,0,0,0,0,0,0,0,0,0,0,1
3_0f8250854defaf3403cf,0,0,0,0,0,0,0,0,0,0,1
3_25eca5b0cba827805443,0,0,0,0,0,0,0,0,0,0,1
3_712d6d87fc8266a46417,0,0,0,0,0,0,0,0,0,0,1
3_e0cb59d5ad1c36a6991b,0,0,0,0,0,0,0,0,0,0,1
3_e85457ab19df9e1479ad,0,0,0,0,0,0,0,0,0,0,1
3_260dabf689731ae083e1,0,0,0,0,0,0,0,0,0,0,1
3_8e5440eae4cfc77480f0,0,0,0,0,0,0,0,0,0,0,1
3_1929f23bcfc90664351b,0,0,0,0,0,0,0,0,0,0,1
3_706f947091fd66b1bad5,0,0,0,0,0,0,0,0,0,0,1
3_e36fe42708c672395583,0,0,0,0,0,0,0,0,0,0,1
3_b40db6bb55c3e2d3e4cb,0,0,0,0,0,0,0,0,0,0,1
3_bb5eda1500877af99bc8,0,0,0,0,0,0,0,0,0,0,1
3_179a4d27f19759254905,0,0,0,0,0,0,0,0,0,0,1
3_b55785ef4b2dd95fc5b7,0,0,0,0,0,0,0,0,0,0,1
3_ac59e4a5741c41519e36,0,0,0,0,0,0,0,0,0,0,1
3_e33368c3a8be07c8fae9,0,0,0,0,0,0,0,0,0,0,1
3_e58644688f596122fbee,0,0,0,0,0,0,0,0,0,0,1
3_ed4a4acd2895dcf6190b,0,0,0,0,0,0,0,0,0,0,1
3_d3a79479e7daeed2a6f8,0,0,0,0,0,0,0,0,0,0,1
3_55eff0ff6c08c69d3ac4,0,0,0,0,0,0,0,0,0,0,1
3_b3f24c0bd16989e6b772,0,0,0,0,0,0,0,0,0,0,1
3_83a1b5f82a6f02a00730,0,0,0,0,0,0,0,0,0,0,1
3_9b9a58cd890f436464a8,0,0,0,0,0,0,0,0,0,0,1
3_ed2c7455be5ba825b1fb,0,0,0,0,0,0,0,0,0,0,1
3_ce8f609c62e81b45fc6b,0,0,0,0,0,0,0,0,0,0,1
3_05e1afc264b14c533186,2,1,0,0,0,0,0,0,0,0,0
3_d8074b3fe8bcfeb065b0,0,0,0,0,0,0,0,0,0,0,1
3_e2050a607d7e85fa2b8b,0,0,0,0,0,0,0,0,0,0,1
3_f7c65fdd84cfc6d45ad2,0,0,0,0,0,0,0,0,0,0,1
3_e9db82858797c3954130,0,0,0,0,0,0,0,0,0,0,1
3_5772b87d5b6494a307b8,1,1,0,0,0,0,0,0,0,0,0
3_6b76e0c29b22f3a2f16f,0,0,0,0,0,0,0,0,0,0,1
3_9af66cc6233e28127bb4,0,0,0,0,0,0,0,0,0,0,1
3_94a71c1c2a4fc768083c,0,0,0,0,0,0,0,0,0,0,1
3_f295ee49d4834a1d90c1,0,0,0,0,0,0,0,0,0,0,1
3_710235a52a329a6ff8c9,2,1,0,0,0,0,0,0,0,0,0
3_24108096dbdb530dc0d4,0,0,0,0,0,0,0,0,0,0,1
3_2a6e06d7ea8dceb5597f,0,0,0,0,0,0,0,0,0,0,1
3_d99615f044eff0e40d57,0,0,0,0,0,0,0,0,0,0,1
3_fa72ee79f59ae852a412,0,0,0,0,0,0,0,0,0,0,1
3_26dcfe3ece8128aa6576,0,0,0,0,0,0,0,0,0,0,1
3_5feb343033a941bed087,0,0,0,0,0,0,0,0,0,0,1
3_679e7a933d2e0cacd9f9,0,0,0,0,0,0,0,0,0,0,1
3_f4a3167d118d838d1981,0,0,0,0,0,0,0,0,0,0,1
3_7976ed5532818b02dc81,0,0,0,0,0,0,0,0,0,0,1
3_11f76b9391178b41e6a4,0,0,0,0,0,0,0,0,0,0,1
3_f7b3c81dde76dbce3c1d,0,0,0,0,0,0,0,0,0,0,1
3_292ee4797ba01a8f1856,0,0,0,0,0,0,0,0,0,0,1
3_5e3a8f958c37e77884df,0,0,0,0,0,0,0,0,0,0,1
3_e3a0ac42950c3b482d06,0,0,0,0,0,0,0,0,0,0,1
3_ba24c121aa8c33511c20,0,0,0,0,0,0,0,0,0,0,1
3_0b985acc7b02c58e6df2,0,0,0,0,0,0,0,0,0,0,1
3_4765229209a93dd3fbf9,0,0,0,0,0,0,0,0,0,0,1
3_368e5d1b64a0925d514a,1,0,0,0,0,0,0,0,1,0,0
3_37b2f8d5b303dec76517,0,0,0,0,0,0,0,0,0,0,1
3_eaa82d3af37e1d6c5cac,2,1,0,0,0,0,0,0,0,0,0
3_70ac8aefaa494876301c,0,0,0,0,0,0,0,0,0,0,1
3_3ae8a0babe469bc6c349,0,0,0,0,0,0,0,0,0,0,1
3_d8cdc7f29441e8365a97,0,0,0,0,0,0,0,0,0,0,1
3_51f91f0bc8c0b01c22db,0,0,0,0,0,0,0,0,0,0,1
3_36dc2c18b144f8f02568,2,1,0,0,0,0,0,0,0,0,0
3_a4473b95c612de2fba91,0,0,0,0,0,0,0,0,0,0,1
3_bb5739f5fe4d93824ee9,0,0,0,0,0,0,0,0,0,0,1
3_b2f4d27b99bafea33cab,0,0,0,0,0,0,0,0,0,0,1
3_bf4274bb90298b71d7a0,0,0,0,0,0,0,0,0,0,0,1
3_57a0fa1f944bafdd0a1b,0,0,0,0,0,0,0,0,0,0,1
3_63271803d4850e47c87f,0,0,0,0,0,0,0,0,0,0,1
3_f176f8c828a3ee9d7ebb,0,0,0,0,0,0,0,0,0,0,1
3_2fbf1b2fa827044b2677,2,0,0,0,0,0,0,0,1,0,0
3_61ce56def6196cfa9aa0,0,0,0,0,0,0,0,0,0,0,1
3_cf555fb7ab4dbf2a8ee1,0,0,0,0,0,0,0,0,0,0,1
3_77911be399ba09911dd9,0,0,0,0,0,0,0,0,0,0,1
3_51ddcedfe68111549fba,0,0,0,0,0,0,0,0,0,0,1
3_683d2df8cd21c653788f,0,0,0,0,0,0,0,0,0,0,1
3_affa27e1c4f19d57ad52,0,0,0,0,0,0,0,0,0,0,1
3_e1e3127e6b87ccdcf7cc,2,0,0,0,0,0,0,0,1,0,0
3_ac7c1c964406c13a65e8,1,1,0,0,0,0,0,0,0,0,0
3_13dc179be1bf22e0e6b1,0,0,0,0,0,0,0,0,0,0,1
3_f89c9579f91fb89405c7,0,0,0,0,0,0,0,0,0,0,1
3_806b959859d475d436c4,0,0,0,0,0,0,0,0,0,0,1
3_e2cd635e5ca1f55ddf50,0,0,0,0,0,0,0,0,0,0,1
3_eea10dc7c27ba15df4ca,0,0,0,0,0,0,0,0,0,0,1
3_2dc6490c239bf72cd5dd,0,0,0,0,0,0,0,0,0,0,1
3_f42023851fc783028b12,2,1,0,0,0,0,0,0,0,0,0
3_86072451c0d2cbd61a8f,0,0,0,0,0,0,0,0,0,0,1
3_d93ce2911750d4b428f3,0,0,0,0,0,0,0,0,0,0,1
3_cb35702115f8a033b3b5,0,0,0,0,0,0,0,0,0,0,1
3_bb351c239df288eb9811,0,0,0,0,0,0,0,0,0,0,1
3_3772d3b6bc0f21603399,0,0,0,0,0,0,0,0,0,0,1
3_ba1bcc3ee83b83b4490e,1,1,0,0,0,0,0,0,0,0,0
3_918680c8b828ddecbeed,0,0,0,0,0,0,0,0,0,0,1
3_9db65edcabc6d78807ab,0,0,0,0,0,0,0,0,0,0,1
3_081f2d695b0100d9ff0b,0,0,0,0,0,0,0,0,0,0,1
3_125a25f54052206ed206,0,0,0,0,0,0,0,0,0,0,1
3_738c198680de1e92e358,0,0,0,0,0,0,0,0,0,0,1
3_1bcb057c05fd31f6146e,2,1,0,0,0,0,0,0,0,0,0
3_98d6eabaec88b9ffaf3a,0,0,0,0,0,0,0,0,0,0,1
3_7c29a9d38b12fd1c7a28,0,0,0,0,0,0,0,0,0,0,1
3_0e63260be1029ae2e221,0,0,0,0,0,0,0,0,0,0,1
3_3d2bb30067f2669ae53d,0,0,0,0,0,0,0,0,0,0,1
3_c910876f095efca3882d,0,0,0,0,0,0,0,0,0,0,1
3_70054c698450c1840881,0,0,0,0,0,0,0,0,0,0,1
3_73f05e1c1e2651cae1a0,0,0,0,0,0,0,0,0,0,0,1
3_de419f03e9a32a6fd53e,0,0,0,0,0,0,0,0,0,0,1
3_4a096df7f2b9ed09781a,0,0,0,0,0,0,0,0,0,0,1
3_a615ad8ae56b9d5b44b7,0,0,0,0,0,0,0,0,0,0,1
3_b87abfabf52fd715d49b,0,0,0,0,0,0,0,0,0,0,1
3_25a90175a017df279b25,0,0,0,0,0,0,0,0,0,0,1
3_7a1485bfb5cd0bee7892,0,0,0,0,0,0,0,0,0,0,1
3_f0c91f70b5b4db7666d2,0,0,0,0,0,0,0,0,0,0,1
3_59af4f730bcbfaad1b57,0,0,0,0,0,0,0,0,0,0,1
3_24db1432fee83b321ef2,0,0,0,0,0,0,0,0,0,0,1
3_0e389801064890781134,0,0,0,0,0,0,0,0,0,0,1
3_5aaa8ce9f611fb5dd05f,0,0,0,0,0,0,0,0,0,0,1
3_4d1c4c498c9ec2e7185e,0,0,0,0,0,0,0,0,0,0,1
3_c0f556b1244a73936c5b,0,0,0,0,0,0,0,0,0,0,1
3_ec3b8f5c5786bb20b461,0,0,0,0,0,0,0,0,0,0,1
3_890cbd6e06efefebcc33,0,0,0,0,0,0,0,0,0,0,1
3_879829b80b97edc3b45a,0,0,0,0,0,0,0,0,0,0,1
3_9dbc6f16ef4840c074f5,0,0,0,0,0,0,0,0,0,0,1
3_8a9ba918593cd6d9fa47,0,0,0,0,0,0,0,0,0,0,1
3_85f81064ca4cdd0084e2,0,0,0,0,0,0,0,0,0,0,1
3_a2b3928c7829910e4159,0,0,0,0,0,0,0,0,0,0,1
3_4d1d61d9453a3fb9a9aa,0,0,0,0,0,0,0,0,0,0,1
3_8eaa719988713eee0d18,0,0,0,0,0,0,0,0,0,0,1
3_5f791ea7a81f161e97b5,0,0,0,0,0,0,0,0,0,0,1
3_34e38e76f8b417240ce9,0,0,0,0,0,0,0,0,0,0,1
3_62abf0a6be499ba27aeb,0,0,0,0,0,0,0,0,0,0,1
3_93e32dfd8af1613e8469,0,0,0,0,0,0,0,0,0,0,1
3_19277044fac31066f076,0,0,0,0,0,0,0,0,0,0,1
3_6b01d1eb72067972545f,0,0,0,0,0,0,0,0,0,0,1
3_67acc9af0e078dddd8f1,0,0,0,0,0,0,0,0,0,0,1
3_0995509402b97575e3e2,0,0,0,0,0,0,0,0,0,0,1
3_4dff11983eb12fac1469,0,0,0,0,0,0,0,0,0,0,1
3_7689d8a2855b1344544d,0,0,0,0,0,0,0,0,0,0,1
3_d1b196d3cc85fc38a54c,1,1,0,0,0,0,0,0,0,0,0
3_310a01d03bc0cb3a12ed,0,0,0,0,0,0,0,0,0,0,1
3_b47ee20ea78e4d362e5c,0,0,0,0,0,0,0,0,0,0,1
3_afecca762726fe81902e,2,0,0,1,0,0,0,0,0,0,0
3_5c36a397c2f85ce39a0a,0,0,0,0,0,0,0,0,0,0,1
3_2e961d700ba309c5310d,2,0,0,0,0,0,0,0,1,0,0
3_2db062f7554084b2b71c,0,0,0,0,0,0,0,0,0,0,1
3_7a0baae61f815a17bf1f,0,0,0,0,0,0,0,0,0,0,1
3_3c33ac9ef7c520aa9cfa,0,0,0,0,0,0,0,0,0,0,1
3_d9f4b43b4dbd63ecaaeb,0,0,0,0,0,0,0,0,0,0,1
3_9f837e65cc3fee903815,0,0,0,0,0,0,0,0,0,0,1
3_253fab7cb1227b809033,1,1,0,0,0,0,0,0,0,0,0
3_6e3ff2f7648f5050bc42,0,0,0,0,0,0,0,0,0,0,1
3_4c91e4ae116949eaae8e,1,1,0,0,0,0,0,0,0,0,0
3_89589ba39d308b13ab83,0,0,0,0,0,0,0,0,0,0,1
3_f819313dc92be5c1e1e5,0,0,0,0,0,0,0,0,0,0,1
3_be58b442148cac8a52e7,0,0,0,0,0,0,0,0,0,0,1
3_d84ad4f5d51eb5c7e0a9,0,0,0,0,0,0,0,0,0,0,1
3_ed002b9987db86e8aa50,2,0,0,0,0,0,0,0,1,0,0
3_035321d0ff6c3b4df910,2,1,0,0,0,0,0,0,0,0,0
3_5f74a006c9660e9776bb,0,0,0,0,0,0,0,0,0,0,1
3_e0d7e8a471c2247f8605,0,0,0,0,0,0,0,0,0,0,1
3_31e461679f028dabfd11,0,0,0,0,0,0,0,0,0,0,1
3_ff820fcd1a659b0cac65,0,0,0,0,0,0,0,0,0,0,1
3_3207d7c9ecc990255e17,0,0,0,0,0,0,0,0,0,0,1
3_f708911f4c215bb47105,0,0,0,0,0,0,0,0,0,0,1
3_5e7f52896f31641e72bc,2,0,0,0,0,0,0,0,1,0,0
3_2aabe11cf23217723db3,0,0,0,0,0,0,0,0,0,0,1
3_a6cfc59816ff4bac5ad0,0,0,0,0,0,0,0,0,0,0,1
3_6e864f4d922f6ba7c996,0,0,0,0,0,0,0,0,0,0,1
3_3a8224b1648a4a2a3da3,0,0,0,0,0,0,0,0,0,0,1
3_aeaf2142754aea0cb7a7,2,0,0,0,0,0,0,0,1,0,0
3_5075349aaea69eeab3aa,0,0,0,0,0,0,0,0,0,0,1
3_d8824361f220b3f90ff9,0,0,0,0,0,0,0,0,0,0,1
3_faa083e5b170ec9b2e55,1,1,0,0,0,0,0,0,0,0,0
3_d6718d61a021601871a8,0,0,0,0,0,0,0,0,0,0,1
3_c8ed86b1d0e694a1a4a7,0,0,0,0,0,0,0,0,0,0,1
3_801e18ad8480926fb90c,0,0,0,0,0,0,0,0,0,0,1
3_688b9f874cbf8d16f1c9,0,0,0,0,0,0,0,0,0,0,1
3_d7a59776e04f8cf6b36d,0,0,0,0,0,0,0,0,0,0,1
3_ff939a4fc424e2df1991,2,1,0,0,0,0,0,0,0,0,0
3_376ac1ceede72acc5680,1,1,0,0,0,0,0,0,0,0,0
3_718298e254e9ac892ac9,0,0,0,0,0,0,0,0,0,0,1
3_74ed9050682eff164fb4,2,1,0,0,0,0,0,0,0,0,0
3_80976f5d2e807731395d,0,0,0,0,0,0,0,0,0,0,1
3_fa1dd13f18dc75c1c753,0,0,0,0,0,0,0,0,0,0,1
3_f3a7ea70b4a55ef87847,0,0,0,0,0,0,0,0,0,0,1
3_d02d74d1c645e0d34800,0,0,0,0,0,0,0,0,0,0,1
3_f690ea7671e2fe55309c,0,0,0,0,0,0,0,0,0,0,1
3_17e97292c1c8ec9d3578,1,1,0,0,0,0,0,0,0,0,0
3_8bda62ce85fd7badcc76,2,1,0,0,0,0,0,0,0,0,0
3_275afbb08ebc774fc812,0,0,0,0,0,0,0,0,0,0,1
3_cdc3ffc6ed11e704fdd7,1,1,0,0,0,0,0,0,0,0,0
3_b766d028df421b7f0d53,0,0,0,0,0,0,0,0,0,0,1
3_8387a04213e2a1a27e00,0,0,0,0,0,0,0,0,0,0,1
3_1de857f40b9541166c3f,0,0,0,0,0,0,0,0,0,0,1
3_7b5461f26742e8eff856,0,0,0,0,0,0,0,0,0,0,1
3_0f0e0deacb5f462e0e73,0,0,0,0,0,0,0,0,0,0,1
3_5cda1fbc7745c1de53ce,0,0,0,0,0,0,0,0,0,0,1
3_a509528a30c79495be38,1,1,0,0,0,0,0,0,0,0,0
3_b715d9e9856fb23cc0ae,0,0,0,0,0,0,0,0,0,0,1
3_aee9ea0b1803819515d1,0,0,0,0,0,0,0,0,0,0,1
3_ef9955d3fc3eb5bc452d,0,0,0,0,0,0,0,0,0,0,1
3_f2a0f8f0eb014ba0b13d,0,0,0,0,0,0,0,0,0,0,1
3_57e421df0c6cb64570dc,2,1,0,0,0,0,0,0,0,0,0
3_3e3449e25a9c59bcbc10,0,0,0,0,0,0,0,0,0,0,1
3_835acb805e31896ee7a3,0,0,0,0,0,0,0,0,0,0,1
3_5c9b064859df15744433,0,0,0,0,0,0,0,0,0,0,1
3_8a18bd73d0f1e33779b8,0,0,0,0,0,0,0,0,0,0,1
3_2c3c51a5657a70df498c,0,0,0,0,0,0,0,0,0,0,1
3_bf1b65384fa7127abe94,0,0,0,0,0,0,0,0,0,0,1
3_240ba02ece33207d378c,0,0,0,0,0,0,0,0,0,0,1
3_50171fbaf00e7bd6de48,0,0,0,0,0,0,0,0,0,0,1
3_74ba0dace9b8b73b7b46,0,0,0,0,0,0,0,0,0,0,1
3_99d492b92701079599e8,0,0,0,0,0,0,0,0,0,0,1
3_9b0eb018a75cc397e77f,0,0,0,0,0,0,0,0,0,0,1
3_e1e466eb211e85a7b903,0,0,0,0,0,0,0,0,0,0,1
3_0794dac69cb0efd9837b,0,0,0,0,0,0,0,0,0,0,1
3_9c20d69e3bcaefd37c89,2,1,0,0,0,0,0,0,0,0,0
3_a67b10eba7a865f4b6f4,0,0,0,0,0,0,0,0,0,0,1
3_fd314d0899215581be83,0,0,0,0,0,0,0,0,0,0,1
3_c47cabfbdc2949a6589b,0,0,0,0,0,0,0,0,0,0,1
3_7a1d76f1623e0012f8d9,0,0,0,0,0,0,0,0,0,0,1
3_f1519cac6d3beeef777c,3,1,0,0,0,0,0,0,0,0,0
3_d96f18b647ef480a7338,0,0,0,0,0,0,0,0,0,0,1
3_1e2cf7d9cbcfea9b880a,0,0,0,0,0,0,0,0,0,0,1
3_6b8fc54345dc645be386,0,0,0,0,0,0,0,0,0,0,1
3_641b28d0edadb07c6ee9,1,1,0,0,0,0,0,0,0,0,0
3_05026b12c1ba20e128f3,0,0,0,0,0,0,0,0,0,0,1
3_488ccef7297b89f1d97a,0,0,0,0,0,0,0,0,0,0,1
3_10c5c5f5be02fef56548,0,0,0,0,0,0,0,0,0,0,1
3_1aa5cd7ecce807957618,1,1,0,0,0,0,0,0,0,0,0
3_d89d0f63ef5d3208ab95,0,0,0,0,0,0,0,0,0,0,1
3_a35c0b3dc0caab80ed59,0,0,0,0,0,0,0,0,0,0,1
3_8df71e14ef8b1ad67649,0,0,0,0,0,0,0,0,0,0,1
3_1369deb26e56acc387e6,2,1,0,0,0,0,0,0,0,0,0
